214.48,213.87,0.20
199.38,198.58,0.13
190.77,190.66,0.00
191.49,191.36,0.02
193.81,193.64,0.00
189.91,189.77,0.01
189.89,189.77,0.00
190.92,190.80,0.00
192.66,192.55,0.00
191.03,190.92,0.00
191.19,191.08,0.00
190.04,189.91,0.01
193.20,193.02,0.01
190.70,190.58,0.00
193.54,193.42,0.00
201.03,200.91,0.00
191.31,191.18,0.01
190.79,190.66,0.01
194.21,194.10,0.00
192.48,192.30,0.00
192.71,192.60,0.00
190.77,190.65,0.00
191.18,191.06,0.01
190.83,190.69,0.02
190.77,190.65,0.00
