349.20,347.73,0.38
321.49,320.71,0.23
307.97,307.83,0.10
307.66,307.48,0.13
309.27,309.09,0.11
306.06,305.91,0.12
309.26,309.09,0.10
309.23,309.07,0.11
309.33,309.15,0.12
305.18,304.95,0.13
304.95,304.81,0.10
308.09,307.92,0.11
309.29,309.14,0.10
306.64,306.51,0.07
309.25,309.09,0.09
305.15,304.95,0.14
305.08,304.81,0.11
309.19,309.01,0.11
308.67,308.50,0.11
308.54,308.40,0.08
305.84,305.65,0.11
308.79,308.61,0.11
308.74,308.58,0.09
305.65,305.50,0.09
308.45,308.26,0.12
