225.51,224.85,0.21
223.84,222.36,0.42
216.43,216.06,0.09
213.27,213.07,0.11
211.99,211.80,0.08
212.33,212.15,0.10
216.57,216.33,0.07
213.87,213.64,0.09
216.25,215.96,0.11
215.61,215.39,0.09
211.78,211.61,0.09
212.43,212.22,0.11
212.52,212.34,0.08
213.37,213.19,0.08
215.58,215.38,0.09
212.67,212.47,0.14
215.87,215.65,0.11
213.16,213.00,0.07
215.65,215.48,0.05
212.62,212.45,0.09
213.98,213.83,0.06
215.34,215.14,0.10
215.22,215.02,0.09
213.65,213.44,0.10
212.79,212.62,0.09
