123.47,122.95,0.19
121.57,121.27,0.11
114.93,114.81,0.10
115.32,115.21,0.09
114.11,113.99,0.09
114.57,114.43,0.11
114.50,114.39,0.09
114.91,114.79,0.09
114.88,114.74,0.11
114.66,114.56,0.09
115.36,115.25,0.09
114.77,114.66,0.09
115.43,115.33,0.08
114.95,114.85,0.08
115.22,115.11,0.09
114.53,114.42,0.09
115.18,115.09,0.07
115.30,115.19,0.09
114.76,114.65,0.08
114.78,114.66,0.10
114.86,114.74,0.09
115.42,115.32,0.08
114.65,114.55,0.07
115.07,114.98,0.07
115.66,115.58,0.05
